id	confirmed	deaths	recovered	date	url	pays
560	1	0	0	2020-03-22	ATG	Antigua and Barbuda
561	0	0	0	2020-03-12	ATG	Antigua and Barbuda
562	1	0	0	2020-03-15	ATG	Antigua and Barbuda
563	21	2	0	2020-04-11	ATG	Antigua and Barbuda
564	0	0	0	2020-02-14	ATG	Antigua and Barbuda
565	0	0	0	2020-02-15	AZE	Azerbaijan
566	0	0	0	2020-02-02	AZE	Azerbaijan
567	0	0	0	2020-02-28	AZE	Azerbaijan
568	0	0	0	2020-02-17	AZE	Azerbaijan
569	0	0	0	2020-02-08	AZE	Azerbaijan
570	28	1	6	2020-03-17	AZE	Azerbaijan
571	3	0	0	2020-03-01	AZE	Azerbaijan
572	0	0	0	2020-02-14	AZE	Azerbaijan
573	9	0	0	2020-03-07	AZE	Azerbaijan
574	3	0	0	2020-03-03	AZE	Azerbaijan
575	0	0	0	2020-02-12	AZE	Azerbaijan
576	0	0	0	2020-01-30	AZE	Azerbaijan
577	0	0	0	2020-01-23	AZE	Azerbaijan
578	15	1	3	2020-03-13	AZE	Azerbaijan
579	0	0	0	2020-01-28	AZE	Azerbaijan
580	0	0	0	2020-02-22	AZE	Azerbaijan
581	0	0	0	2020-02-09	AZE	Azerbaijan
582	1398	19	712	2020-04-19	AZE	Azerbaijan
583	87	1	10	2020-03-24	AZE	Azerbaijan
584	0	0	0	2020-02-07	AZE	Azerbaijan
585	44	1	6	2020-03-20	AZE	Azerbaijan
586	0	0	0	2020-02-27	AZE	Azerbaijan
587	1436	19	791	2020-04-20	AZE	Azerbaijan
588	0	0	0	2020-01-25	AZE	Azerbaijan
589	1340	15	528	2020-04-17	AZE	Azerbaijan
590	1283	15	460	2020-04-16	AZE	Azerbaijan
591	0	0	0	2020-02-16	AZE	Azerbaijan
592	717	8	44	2020-04-07	AZE	Azerbaijan
593	0	0	0	2020-01-29	AZE	Azerbaijan
594	0	0	0	2020-02-06	AZE	Azerbaijan
595	93	2	10	2020-03-25	AZE	Azerbaijan
596	359	5	26	2020-04-01	AZE	Azerbaijan
597	11	0	3	2020-03-12	AZE	Azerbaijan
598	0	0	0	2020-02-20	AZE	Azerbaijan
599	28	1	6	2020-03-16	AZE	Azerbaijan
600	0	0	0	2020-01-26	AZE	Azerbaijan
601	0	0	0	2020-01-31	AZE	Azerbaijan
602	0	0	0	2020-02-13	AZE	Azerbaijan
603	584	7	32	2020-04-05	AZE	Azerbaijan
604	44	1	6	2020-03-19	AZE	Azerbaijan
605	6	0	0	2020-03-05	AZE	Azerbaijan
606	0	0	0	2020-02-01	AZE	Azerbaijan
607	0	0	0	2020-02-29	AZE	Azerbaijan
608	11	0	0	2020-03-10	AZE	Azerbaijan
609	0	0	0	2020-02-03	AZE	Azerbaijan
610	1253	13	404	2020-04-15	AZE	Azerbaijan
611	0	0	0	2020-02-10	AZE	Azerbaijan
612	182	4	15	2020-03-28	AZE	Azerbaijan
613	6	0	0	2020-03-06	AZE	Azerbaijan
614	1197	13	351	2020-04-14	AZE	Azerbaijan
615	1373	18	590	2020-04-18	AZE	Azerbaijan
616	165	3	15	2020-03-27	AZE	Azerbaijan
617	298	5	26	2020-03-31	AZE	Azerbaijan
618	72	1	10	2020-03-23	AZE	Azerbaijan
619	0	0	0	2020-02-05	AZE	Azerbaijan
620	0	0	0	2020-02-04	AZE	Azerbaijan
621	443	5	32	2020-04-03	AZE	Azerbaijan
622	3	0	0	2020-03-04	AZE	Azerbaijan
623	0	0	0	2020-01-24	AZE	Azerbaijan
624	23	1	6	2020-03-15	AZE	Azerbaijan
625	15	1	3	2020-03-14	AZE	Azerbaijan
626	0	0	0	2020-01-22	AZE	Azerbaijan
627	209	4	15	2020-03-29	AZE	Azerbaijan
628	521	5	32	2020-04-04	AZE	Azerbaijan
629	0	0	0	2020-02-11	AZE	Azerbaijan
630	0	0	0	2020-02-24	AZE	Azerbaijan
631	0	0	0	2020-02-18	AZE	Azerbaijan
632	3	0	0	2020-03-02	AZE	Azerbaijan
633	926	9	101	2020-04-09	AZE	Azerbaijan
634	65	1	10	2020-03-22	AZE	Azerbaijan
635	0	0	0	2020-02-25	AZE	Azerbaijan
636	0	0	0	2020-02-19	AZE	Azerbaijan
637	53	1	11	2020-03-21	AZE	Azerbaijan
638	122	3	15	2020-03-26	AZE	Azerbaijan
639	1058	11	200	2020-04-11	AZE	Azerbaijan
640	1480	20	865	2020-04-21	AZE	Azerbaijan
641	11	0	3	2020-03-11	AZE	Azerbaijan
642	9	0	0	2020-03-08	AZE	Azerbaijan
643	1518	20	907	2020-04-22	AZE	Azerbaijan
644	1548	20	948	2020-04-23	AZE	Azerbaijan
645	641	7	44	2020-04-06	AZE	Azerbaijan
646	0	0	0	2020-02-23	AZE	Azerbaijan
647	28	1	6	2020-03-18	AZE	Azerbaijan
648	0	0	0	2020-01-27	AZE	Azerbaijan
649	1098	11	250	2020-04-12	AZE	Azerbaijan
650	273	4	26	2020-03-30	AZE	Azerbaijan
651	0	0	0	2020-02-21	AZE	Azerbaijan
652	0	0	0	2020-02-26	AZE	Azerbaijan
653	822	8	63	2020-04-08	AZE	Azerbaijan
654	9	0	0	2020-03-09	AZE	Azerbaijan
655	400	5	26	2020-04-02	AZE	Azerbaijan
656	991	10	159	2020-04-10	AZE	Azerbaijan
657	1592	21	1013	2020-04-24	AZE	Azerbaijan
658	1148	12	289	2020-04-13	AZE	Azerbaijan
659	0	0	0	2020-02-17	ARG	Argentina
660	97	3	3	2020-03-19	ARG	Argentina
661	0	0	0	2020-02-16	ARG	Argentina
662	2208	97	515	2020-04-13	ARG	Argentina
663	0	0	0	2020-01-23	ARG	Argentina
664	0	0	0	2020-01-25	ARG	Argentina
665	0	0	0	2020-02-11	ARG	Argentina
666	0	0	0	2020-01-27	ARG	Argentina
667	301	4	3	2020-03-23	ARG	Argentina
668	0	0	0	2020-02-13	ARG	Argentina
669	0	0	0	2020-02-22	ARG	Argentina
670	2443	111	596	2020-04-15	ARG	Argentina
671	0	0	0	2020-02-10	ARG	Argentina
672	2758	129	685	2020-04-18	ARG	Argentina
673	19	1	0	2020-03-12	ARG	Argentina
674	0	0	0	2020-02-27	ARG	Argentina
675	3435	165	919	2020-04-23	ARG	Argentina
676	1265	39	266	2020-04-03	ARG	Argentina
677	1451	43	279	2020-04-04	ARG	Argentina
678	2142	90	468	2020-04-12	ARG	Argentina
679	128	3	3	2020-03-20	ARG	Argentina
680	745	19	72	2020-03-29	ARG	Argentina
681	12	1	0	2020-03-09	ARG	Argentina
682	0	0	0	2020-02-07	ARG	Argentina
683	1554	48	325	2020-04-06	ARG	Argentina
684	2277	102	559	2020-04-14	ARG	Argentina
685	0	0	0	2020-02-19	ARG	Argentina
686	0	0	0	2020-01-30	ARG	Argentina
687	1	0	0	2020-03-05	ARG	Argentina
688	0	0	0	2020-02-04	ARG	Argentina
689	589	13	72	2020-03-27	ARG	Argentina
690	34	2	1	2020-03-14	ARG	Argentina
691	1	0	0	2020-03-03	ARG	Argentina
692	820	23	228	2020-03-30	ARG	Argentina
693	0	0	0	2020-02-14	ARG	Argentina
694	3031	147	840	2020-04-21	ARG	Argentina
695	0	0	0	2020-02-09	ARG	Argentina
696	1628	56	338	2020-04-07	ARG	Argentina
697	1795	72	365	2020-04-09	ARG	Argentina
698	0	0	0	2020-03-02	ARG	Argentina
699	2941	136	737	2020-04-20	ARG	Argentina
700	0	0	0	2020-02-29	ARG	Argentina
701	2571	115	631	2020-04-16	ARG	Argentina
702	690	18	72	2020-03-28	ARG	Argentina
703	79	2	3	2020-03-18	ARG	Argentina
704	1133	36	256	2020-04-02	ARG	Argentina
705	3144	152	872	2020-04-22	ARG	Argentina
706	0	0	0	2020-01-26	ARG	Argentina
707	1975	83	440	2020-04-11	ARG	Argentina
708	0	0	0	2020-02-26	ARG	Argentina
709	1975	82	375	2020-04-10	ARG	Argentina
710	0	0	0	2020-02-02	ARG	Argentina
711	387	6	52	2020-03-24	ARG	Argentina
712	0	0	0	2020-02-20	ARG	Argentina
713	1	0	0	2020-03-04	ARG	Argentina
714	1451	44	280	2020-04-05	ARG	Argentina
715	0	0	0	2020-02-12	ARG	Argentina
716	2839	132	709	2020-04-19	ARG	Argentina
717	0	0	0	2020-02-05	ARG	Argentina
718	0	0	0	2020-02-28	ARG	Argentina
719	0	0	0	2020-01-29	ARG	Argentina
720	12	1	0	2020-03-08	ARG	Argentina
721	0	0	0	2020-01-28	ARG	Argentina
722	0	0	0	2020-02-24	ARG	Argentina
723	31	2	0	2020-03-13	ARG	Argentina
724	1054	27	240	2020-03-31	ARG	Argentina
725	0	0	0	2020-02-25	ARG	Argentina
726	56	2	1	2020-03-16	ARG	Argentina
727	0	0	0	2020-02-08	ARG	Argentina
728	45	2	1	2020-03-15	ARG	Argentina
729	2669	123	666	2020-04-17	ARG	Argentina
730	2	0	0	2020-03-06	ARG	Argentina
731	0	0	0	2020-01-24	ARG	Argentina
732	0	0	0	2020-02-18	ARG	Argentina
733	17	1	0	2020-03-10	ARG	Argentina
734	387	8	52	2020-03-25	ARG	Argentina
735	502	9	63	2020-03-26	ARG	Argentina
736	8	0	0	2020-03-07	ARG	Argentina
737	0	0	0	2020-03-01	ARG	Argentina
738	0	0	0	2020-02-01	ARG	Argentina
739	0	0	0	2020-02-15	ARG	Argentina
740	158	4	3	2020-03-21	ARG	Argentina
741	68	2	3	2020-03-17	ARG	Argentina
742	0	0	0	2020-01-31	ARG	Argentina
743	3607	176	976	2020-04-24	ARG	Argentina
744	0	0	0	2020-02-03	ARG	Argentina
745	1715	63	358	2020-04-08	ARG	Argentina
746	0	0	0	2020-02-23	ARG	Argentina
747	1054	28	248	2020-04-01	ARG	Argentina
748	266	4	3	2020-03-22	ARG	Argentina
749	19	1	0	2020-03-11	ARG	Argentina
750	0	0	0	2020-02-06	ARG	Argentina
751	0	0	0	2020-02-21	ARG	Argentina
752	0	0	0	2020-01-22	ARG	Argentina
753	5687	35	757	2020-04-05	AUS	Australia
754	13	0	2	2020-02-04	AUS	Australia
755	4559	18	358	2020-03-31	AUS	Australia
756	15	0	11	2020-02-24	AUS	Australia
757	15	0	10	2020-02-18	AUS	Australia
758	15	0	10	2020-02-20	AUS	Australia
759	568	6	23	2020-03-18	AUS	Australia
760	15	0	8	2020-02-16	AUS	Australia
761	0	0	0	2020-01-22	AUS	Australia
762	452	5	23	2020-03-17	AUS	Australia
763	5330	28	649	2020-04-03	AUS	Australia
764	15	0	11	2020-02-22	AUS	Australia
765	13	0	2	2020-02-05	AUS	Australia
766	15	0	10	2020-02-17	AUS	Australia
767	6462	63	2355	2020-04-16	AUS	Australia
768	12	0	2	2020-02-02	AUS	Australia
769	5116	24	520	2020-04-02	AUS	Australia
770	0	0	0	2020-01-23	AUS	Australia
771	0	0	0	2020-01-24	AUS	Australia
772	15	0	2	2020-02-12	AUS	Australia
773	4862	20	422	2020-04-01	AUS	Australia
774	6351	61	1806	2020-04-13	AUS	Australia
775	12	0	2	2020-02-03	AUS	Australia
776	15	0	2	2020-02-11	AUS	Australia
777	791	7	26	2020-03-20	AUS	Australia
778	6315	60	1806	2020-04-12	AUS	Australia
779	15	0	2	2020-02-09	AUS	Australia
780	52	2	11	2020-03-04	AUS	Australia
781	15	0	11	2020-02-27	AUS	Australia
782	6652	67	4124	2020-04-22	AUS	Australia
783	5895	45	1080	2020-04-07	AUS	Australia
784	30	1	11	2020-03-02	AUS	Australia
785	6303	57	1806	2020-04-11	AUS	Australia
786	60	2	21	2020-03-06	AUS	Australia
787	6645	67	4124	2020-04-21	AUS	Australia
788	15	0	11	2020-02-21	AUS	Australia
789	6610	67	4124	2020-04-19	AUS	Australia
790	0	0	0	2020-01-25	AUS	Australia
791	14	0	2	2020-02-06	AUS	Australia
792	15	0	8	2020-02-13	AUS	Australia
793	15	0	2	2020-02-08	AUS	Australia
794	15	0	2	2020-02-07	AUS	Australia
795	6440	63	2186	2020-04-15	AUS	Australia
796	2044	8	115	2020-03-24	AUS	Australia
797	6108	51	1472	2020-04-09	AUS	Australia
798	3984	16	244	2020-03-29	AUS	Australia
799	5	0	0	2020-01-28	AUS	Australia
800	63	2	21	2020-03-07	AUS	Australia
801	200	3	23	2020-03-13	AUS	Australia
802	9	0	2	2020-01-30	AUS	Australia
803	6010	50	1080	2020-04-08	AUS	Australia
804	1549	7	88	2020-03-22	AUS	Australia
805	5	0	0	2020-01-27	AUS	Australia
806	15	0	11	2020-02-25	AUS	Australia
807	55	2	21	2020-03-05	AUS	Australia
808	107	3	21	2020-03-10	AUS	Australia
809	6215	54	1793	2020-04-10	AUS	Australia
810	4361	17	257	2020-03-30	AUS	Australia
811	6662	75	4124	2020-04-23	AUS	Australia
812	15	0	11	2020-02-28	AUS	Australia
813	6522	66	3808	2020-04-17	AUS	Australia
814	5797	40	1080	2020-04-06	AUS	Australia
815	3143	13	194	2020-03-27	AUS	Australia
816	6	0	0	2020-01-29	AUS	Australia
817	297	3	23	2020-03-15	AUS	Australia
818	12	0	2	2020-02-01	AUS	Australia
819	681	6	26	2020-03-19	AUS	Australia
820	1682	7	88	2020-03-23	AUS	Australia
821	128	3	21	2020-03-12	AUS	Australia
822	5550	30	701	2020-04-04	AUS	Australia
823	76	3	21	2020-03-08	AUS	Australia
824	250	3	23	2020-03-14	AUS	Australia
825	6623	67	4124	2020-04-20	AUS	Australia
826	25	0	11	2020-02-29	AUS	Australia
827	6677	79	4124	2020-04-24	AUS	Australia
828	15	0	11	2020-02-23	AUS	Australia
829	3640	14	244	2020-03-28	AUS	Australia
830	9	0	2	2020-01-31	AUS	Australia
831	39	1	11	2020-03-03	AUS	Australia
832	2810	13	172	2020-03-26	AUS	Australia
833	15	0	2	2020-02-10	AUS	Australia
834	15	0	11	2020-02-26	AUS	Australia
835	128	3	21	2020-03-11	AUS	Australia
836	2364	8	119	2020-03-25	AUS	Australia
837	377	3	23	2020-03-16	AUS	Australia
838	27	1	11	2020-03-01	AUS	Australia
839	6415	62	2186	2020-04-14	AUS	Australia
840	91	3	21	2020-03-09	AUS	Australia
841	1071	7	26	2020-03-21	AUS	Australia
842	15	0	8	2020-02-15	AUS	Australia
843	15	0	10	2020-02-19	AUS	Australia
844	6568	67	4124	2020-04-18	AUS	Australia
845	4	0	0	2020-01-26	AUS	Australia
846	15	0	8	2020-02-14	AUS	Australia
847	0	0	0	2020-01-23	AUT	Austria
848	246	0	4	2020-03-11	AUT	Austria
849	14336	393	8098	2020-04-15	AUT	Austria
850	14476	410	8986	2020-04-16	AUT	Austria
851	9	0	0	2020-02-29	AUT	Austria
852	1018	3	6	2020-03-16	AUT	Austria
853	0	0	0	2020-02-20	AUT	Austria
854	0	0	0	2020-02-24	AUT	Austria
855	13945	350	6987	2020-04-12	AUT	Austria
856	2814	8	9	2020-03-21	AUT	Austria
857	14671	443	10214	2020-04-18	AUT	Austria
858	0	0	0	2020-02-13	AUT	Austria
859	1646	4	9	2020-03-18	AUT	Austria
860	860	1	6	2020-03-15	AUT	Austria
861	0	0	0	2020-02-23	AUT	Austria
862	0	0	0	2020-02-09	AUT	Austria
863	0	0	0	2020-02-05	AUT	Austria
864	2013	6	9	2020-03-19	AUT	Austria
865	14226	384	7633	2020-04-14	AUT	Austria
866	0	0	0	2020-02-02	AUT	Austria
867	15002	522	11694	2020-04-23	AUT	Austria
868	504	1	6	2020-03-13	AUT	Austria
869	0	0	0	2020-02-07	AUT	Austria
870	0	0	0	2020-02-01	AUT	Austria
871	11781	186	2507	2020-04-04	AUT	Austria
872	1332	3	1	2020-03-17	AUT	Austria
873	0	0	0	2020-02-19	AUT	Austria
874	0	0	0	2020-01-31	AUT	Austria
875	79	0	0	2020-03-07	AUT	Austria
876	0	0	0	2020-01-30	AUT	Austria
877	8271	68	225	2020-03-28	AUT	Austria
878	6909	49	112	2020-03-26	AUT	Austria
879	10711	146	1436	2020-04-01	AUT	Austria
880	0	0	0	2020-02-15	AUT	Austria
881	0	0	0	2020-02-21	AUT	Austria
882	14795	470	10631	2020-04-20	AUT	Austria
883	13555	319	6064	2020-04-10	AUT	Austria
884	0	0	0	2020-01-29	AUT	Austria
885	0	0	0	2020-02-06	AUT	Austria
886	0	0	0	2020-01-27	AUT	Austria
887	0	0	0	2020-01-24	AUT	Austria
888	12297	220	3463	2020-04-06	AUT	Austria
889	0	0	0	2020-01-25	AUT	Austria
890	0	0	0	2020-02-14	AUT	Austria
891	21	0	0	2020-03-03	AUT	Austria
892	55	0	0	2020-03-06	AUT	Austria
893	12942	273	4512	2020-04-08	AUT	Austria
894	2388	6	9	2020-03-20	AUT	Austria
895	4474	21	9	2020-03-23	AUT	Austria
896	3582	16	9	2020-03-22	AUT	Austria
897	0	0	0	2020-01-28	AUT	Austria
898	12051	204	2998	2020-04-05	AUT	Austria
899	18	0	0	2020-03-02	AUT	Austria
900	12639	243	4046	2020-04-07	AUT	Austria
901	7657	58	225	2020-03-27	AUT	Austria
902	13244	295	5240	2020-04-09	AUT	Austria
903	0	0	0	2020-02-08	AUT	Austria
904	3	0	0	2020-02-27	AUT	Austria
905	9618	108	636	2020-03-30	AUT	Austria
906	15071	530	11872	2020-04-24	AUT	Austria
907	104	0	0	2020-03-08	AUT	Austria
908	182	0	4	2020-03-10	AUT	Austria
909	5283	28	9	2020-03-24	AUT	Austria
910	0	0	0	2020-02-12	AUT	Austria
911	2	0	0	2020-02-26	AUT	Austria
912	11129	158	1749	2020-04-02	AUT	Austria
913	0	0	0	2020-02-16	AUT	Austria
914	14595	431	9704	2020-04-17	AUT	Austria
915	0	0	0	2020-02-17	AUT	Austria
916	5588	30	9	2020-03-25	AUT	Austria
917	41	0	0	2020-03-05	AUT	Austria
918	14925	510	11328	2020-04-22	AUT	Austria
919	14873	491	10971	2020-04-21	AUT	Austria
920	655	1	6	2020-03-14	AUT	Austria
921	0	0	0	2020-02-18	AUT	Austria
922	13806	337	6604	2020-04-11	AUT	Austria
923	8788	86	479	2020-03-29	AUT	Austria
924	0	0	0	2020-02-11	AUT	Austria
925	0	0	0	2020-01-22	AUT	Austria
926	0	0	0	2020-02-04	AUT	Austria
927	11524	168	2022	2020-04-03	AUT	Austria
928	0	0	0	2020-02-10	AUT	Austria
929	131	0	2	2020-03-09	AUT	Austria
930	0	0	0	2020-01-26	AUT	Austria
931	10180	128	1095	2020-03-31	AUT	Austria
932	14	0	0	2020-03-01	AUT	Austria
933	3	0	0	2020-02-28	AUT	Austria
934	302	1	4	2020-03-12	AUT	Austria
935	0	0	0	2020-02-22	AUT	Austria
936	29	0	0	2020-03-04	AUT	Austria
937	0	0	0	2020-02-03	AUT	Austria
938	14041	368	7343	2020-04-13	AUT	Austria
939	14749	452	10501	2020-04-19	AUT	Austria
940	2	0	0	2020-02-25	AUT	Austria
941	0	0	0	2020-02-12	BHS	Bahamas
942	0	0	0	2020-02-08	BHS	Bahamas
943	0	0	0	2020-02-05	BHS	Bahamas
944	21	1	1	2020-04-01	BHS	Bahamas
945	49	8	6	2020-04-15	BHS	Bahamas
946	0	0	0	2020-01-28	BHS	Bahamas
947	0	0	0	2020-02-20	BHS	Bahamas
948	0	0	0	2020-03-12	BHS	Bahamas
949	5	0	1	2020-03-25	BHS	Bahamas
950	29	5	4	2020-04-06	BHS	Bahamas
951	0	0	0	2020-01-24	BHS	Bahamas
952	0	0	0	2020-02-15	BHS	Bahamas
953	72	11	14	2020-04-23	BHS	Bahamas
954	24	1	1	2020-04-02	BHS	Bahamas
955	0	0	0	2020-02-06	BHS	Bahamas
956	0	0	0	2020-02-19	BHS	Bahamas
957	55	9	10	2020-04-19	BHS	Bahamas
958	0	0	0	2020-02-25	BHS	Bahamas
959	24	1	1	2020-04-03	BHS	Bahamas
960	0	0	0	2020-01-23	BHS	Bahamas
961	73	11	15	2020-04-24	BHS	Bahamas
962	0	0	0	2020-01-27	BHS	Bahamas
963	1	0	0	2020-03-18	BHS	Bahamas
964	65	9	12	2020-04-21	BHS	Bahamas
965	42	8	5	2020-04-10	BHS	Bahamas
966	4	0	0	2020-03-21	BHS	Bahamas
967	0	0	0	2020-02-02	BHS	Bahamas
968	0	0	0	2020-03-05	BHS	Bahamas
969	60	9	11	2020-04-20	BHS	Bahamas
970	0	0	0	2020-03-09	BHS	Bahamas
971	9	0	1	2020-03-26	BHS	Bahamas
972	49	8	6	2020-04-14	BHS	Bahamas
973	4	0	0	2020-03-22	BHS	Bahamas
974	3	0	0	2020-03-20	BHS	Bahamas
975	3	0	0	2020-03-19	BHS	Bahamas
976	0	0	0	2020-02-07	BHS	Bahamas
977	0	0	0	2020-02-29	BHS	Bahamas
978	0	0	0	2020-02-04	BHS	Bahamas
979	0	0	0	2020-02-03	BHS	Bahamas
980	65	9	12	2020-04-22	BHS	Bahamas
981	33	6	5	2020-04-07	BHS	Bahamas
982	0	0	0	2020-03-14	BHS	Bahamas
983	0	0	0	2020-02-17	BHS	Bahamas
984	10	0	1	2020-03-27	BHS	Bahamas
985	0	0	0	2020-01-29	BHS	Bahamas
986	46	8	5	2020-04-12	BHS	Bahamas
987	0	0	0	2020-02-22	BHS	Bahamas
988	0	0	0	2020-03-10	BHS	Bahamas
989	55	9	10	2020-04-18	BHS	Bahamas
990	0	0	0	2020-02-18	BHS	Bahamas
991	10	0	1	2020-03-28	BHS	Bahamas
992	0	0	0	2020-02-26	BHS	Bahamas
993	0	0	0	2020-03-08	BHS	Bahamas
994	0	0	0	2020-02-13	BHS	Bahamas
995	14	0	1	2020-03-31	BHS	Bahamas
996	0	0	0	2020-03-04	BHS	Bahamas
997	0	0	0	2020-02-11	BHS	Bahamas
998	28	4	0	2020-04-04	BHS	Bahamas
999	0	0	0	2020-03-11	BHS	Bahamas
1000	47	8	6	2020-04-13	BHS	Bahamas
1001	0	0	0	2020-01-25	BHS	Bahamas
1002	0	0	0	2020-02-24	BHS	Bahamas
1003	0	0	0	2020-01-30	BHS	Bahamas
1004	0	0	0	2020-02-28	BHS	Bahamas
1005	0	0	0	2020-03-01	BHS	Bahamas
1006	0	0	0	2020-02-21	BHS	Bahamas
1007	0	0	0	2020-02-09	BHS	Bahamas
1008	0	0	0	2020-01-22	BHS	Bahamas
1009	0	0	0	2020-03-02	BHS	Bahamas
1010	46	8	5	2020-04-11	BHS	Bahamas
1011	0	0	0	2020-03-15	BHS	Bahamas
1012	0	0	0	2020-02-01	BHS	Bahamas
1013	1	0	0	2020-03-16	BHS	Bahamas
1014	0	0	0	2020-02-27	BHS	Bahamas
1015	28	4	0	2020-04-05	BHS	Bahamas
1016	40	7	5	2020-04-08	BHS	Bahamas
1017	0	0	0	2020-01-26	BHS	Bahamas
1018	53	8	6	2020-04-16	BHS	Bahamas
1019	5	0	1	2020-03-24	BHS	Bahamas
1020	14	0	1	2020-03-30	BHS	Bahamas
1021	4	0	0	2020-03-23	BHS	Bahamas
1022	11	0	1	2020-03-29	BHS	Bahamas
1023	41	8	5	2020-04-09	BHS	Bahamas
1024	0	0	0	2020-03-13	BHS	Bahamas
1025	1	0	0	2020-03-17	BHS	Bahamas
1026	0	0	0	2020-01-31	BHS	Bahamas
1027	0	0	0	2020-03-07	BHS	Bahamas
1028	0	0	0	2020-02-10	BHS	Bahamas
1029	0	0	0	2020-02-23	BHS	Bahamas
1030	0	0	0	2020-02-16	BHS	Bahamas
1031	0	0	0	2020-02-14	BHS	Bahamas
1032	0	0	0	2020-03-06	BHS	Bahamas
1033	0	0	0	2020-03-03	BHS	Bahamas
1034	54	9	6	2020-04-17	BHS	Bahamas
1035	85	0	4	2020-03-07	BHR	Bahrain
1036	256	1	88	2020-03-18	BHR	Bahrain
1037	195	0	44	2020-03-13	BHR	Bahrain
1038	887	5	519	2020-04-09	BHR	Bahrain
1039	1740	7	725	2020-04-17	BHR	Bahrain
1040	756	4	458	2020-04-06	BHR	Bahrain
1041	0	0	0	2020-02-11	BHR	Bahrain
1042	33	0	0	2020-02-26	BHR	Bahrain
1043	195	0	35	2020-03-12	BHR	Bahrain
1044	0	0	0	2020-01-28	BHR	Bahrain
1045	0	0	0	2020-01-27	BHR	Bahrain
1046	2217	8	1082	2020-04-23	BHR	Bahrain
1047	214	1	77	2020-03-16	BHR	Bahrain
1048	278	1	100	2020-03-19	BHR	Bahrain
1049	41	0	0	2020-02-29	BHR	Bahrain
1050	334	2	149	2020-03-22	BHR	Bahrain
1051	688	4	423	2020-04-04	BHR	Bahrain
1052	0	0	0	2020-02-10	BHR	Bahrain
1053	55	0	0	2020-03-05	BHR	Bahrain
1054	1700	7	703	2020-04-16	BHR	Bahrain
1055	195	0	35	2020-03-11	BHR	Bahrain
1056	0	0	0	2020-02-12	BHR	Bahrain
1057	0	0	0	2020-02-16	BHR	Bahrain
1058	377	2	149	2020-03-23	BHR	Bahrain
1059	0	0	0	2020-02-05	BHR	Bahrain
1060	0	0	0	2020-02-22	BHR	Bahrain
1061	515	4	279	2020-03-30	BHR	Bahrain
1062	643	4	381	2020-04-02	BHR	Bahrain
1063	60	0	4	2020-03-06	BHR	Bahrain
1064	0	0	0	2020-02-21	BHR	Bahrain
1065	1773	7	755	2020-04-18	BHR	Bahrain
1066	0	0	0	2020-01-31	BHR	Bahrain
1067	1	0	0	2020-02-24	BHR	Bahrain
1068	0	0	0	2020-02-06	BHR	Bahrain
1069	476	4	265	2020-03-28	BHR	Bahrain
1070	36	0	0	2020-02-28	BHR	Bahrain
1071	1361	6	591	2020-04-13	BHR	Bahrain
1072	49	0	0	2020-03-03	BHR	Bahrain
1073	2518	8	1113	2020-04-24	BHR	Bahrain
1074	0	0	0	2020-02-23	BHR	Bahrain
1075	33	0	0	2020-02-27	BHR	Bahrain
1076	1136	6	558	2020-04-12	BHR	Bahrain
1077	2027	7	1026	2020-04-22	BHR	Bahrain
1078	0	0	0	2020-02-03	BHR	Bahrain
1079	0	0	0	2020-01-23	BHR	Bahrain
1080	0	0	0	2020-02-07	BHR	Bahrain
1081	466	4	227	2020-03-27	BHR	Bahrain
1082	823	5	477	2020-04-08	BHR	Bahrain
1083	0	0	0	2020-02-15	BHR	Bahrain
1084	0	0	0	2020-01-25	BHR	Bahrain
1085	0	0	0	2020-01-24	BHR	Bahrain
1086	0	0	0	2020-01-26	BHR	Bahrain
1087	567	4	295	2020-03-31	BHR	Bahrain
1088	210	0	44	2020-03-14	BHR	Bahrain
1089	285	1	100	2020-03-20	BHR	Bahrain
1090	1881	7	759	2020-04-19	BHR	Bahrain
1091	228	1	81	2020-03-17	BHR	Bahrain
1092	0	0	0	2020-02-13	BHR	Bahrain
1093	110	0	22	2020-03-10	BHR	Bahrain
1094	0	0	0	2020-02-04	BHR	Bahrain
1095	52	0	0	2020-03-04	BHR	Bahrain
1096	0	0	0	2020-02-09	BHR	Bahrain
1097	419	4	177	2020-03-25	BHR	Bahrain
1098	1973	7	784	2020-04-21	BHR	Bahrain
1099	499	4	272	2020-03-29	BHR	Bahrain
1100	305	1	125	2020-03-21	BHR	Bahrain
1101	0	0	0	2020-01-30	BHR	Bahrain
1102	1671	7	663	2020-04-15	BHR	Bahrain
1103	0	0	0	2020-02-14	BHR	Bahrain
1104	458	4	204	2020-03-26	BHR	Bahrain
1105	0	0	0	2020-02-08	BHR	Bahrain
1106	0	0	0	2020-02-19	BHR	Bahrain
1107	85	0	4	2020-03-08	BHR	Bahrain
1108	214	0	60	2020-03-15	BHR	Bahrain
1109	700	4	431	2020-04-05	BHR	Bahrain
1110	0	0	0	2020-02-01	BHR	Bahrain
1111	811	5	458	2020-04-07	BHR	Bahrain
1112	1528	7	645	2020-04-14	BHR	Bahrain
1113	392	3	177	2020-03-24	BHR	Bahrain
1114	1040	6	555	2020-04-11	BHR	Bahrain
1115	0	0	0	2020-01-29	BHR	Bahrain
1116	0	0	0	2020-02-02	BHR	Bahrain
