id	dep	sexe	jour	actue_hospit	actu_rea	recovered	deaths
5225	"25"	1	"2020-04-04"	109	59	84	32
5226	"25"	2	"2020-04-04"	64	16	84	14
5227	"26"	0	"2020-04-04"	254	69	119	55
5228	"26"	1	"2020-04-04"	154	52	62	34
5229	"26"	2	"2020-04-04"	98	15	57	21
5230	"27"	0	"2020-04-04"	69	12	22	12
5231	"27"	1	"2020-04-04"	40	8	5	3
5232	"27"	2	"2020-04-04"	28	4	16	9
5233	"28"	0	"2020-04-04"	162	28	76	24
5234	"28"	1	"2020-04-04"	91	21	38	13
5235	"28"	2	"2020-04-04"	66	6	33	11
5236	"29"	0	"2020-04-04"	79	33	56	8
5237	"29"	1	"2020-04-04"	51	26	27	5
5238	"29"	2	"2020-04-04"	28	7	28	3
5239	"2A"	0	"2020-04-04"	80	23	46	24
5240	"2A"	1	"2020-04-04"	37	18	21	16
5241	"2A"	2	"2020-04-04"	43	5	25	8
5242	"2B"	0	"2020-04-04"	17	3	70	2
5243	"2B"	1	"2020-04-04"	10	1	37	2
5244	"2B"	2	"2020-04-04"	7	2	33	0
5245	"30"	0	"2020-04-04"	66	29	41	14
5246	"30"	1	"2020-04-04"	39	22	25	11
5247	"30"	2	"2020-04-04"	27	7	16	3
5248	"31"	0	"2020-04-04"	227	105	150	14
5249	"31"	1	"2020-04-04"	153	84	72	10
5250	"31"	2	"2020-04-04"	73	20	78	4
5251	"32"	0	"2020-04-04"	27	5	7	7
5252	"32"	1	"2020-04-04"	19	5	5	5
5253	"32"	2	"2020-04-04"	8	0	2	2
5254	"33"	0	"2020-04-04"	305	92	304	40
5255	"33"	1	"2020-04-04"	185	70	127	18
5256	"33"	2	"2020-04-04"	120	22	176	22
5257	"34"	0	"2020-04-04"	252	77	216	51
5258	"34"	1	"2020-04-04"	155	64	94	28
5259	"34"	2	"2020-04-04"	97	13	122	23
5260	"35"	0	"2020-04-04"	131	38	82	17
5261	"35"	1	"2020-04-04"	83	30	51	10
5262	"35"	2	"2020-04-04"	48	8	31	7
5263	"36"	0	"2020-04-04"	56	11	9	17
5264	"36"	1	"2020-04-04"	33	7	2	9
5265	"36"	2	"2020-04-04"	23	4	7	8
5266	"37"	0	"2020-04-04"	170	55	55	17
5267	"37"	1	"2020-04-04"	91	38	28	13
5268	"37"	2	"2020-04-04"	78	16	27	4
5269	"38"	0	"2020-04-04"	204	62	124	23
5270	"38"	1	"2020-04-04"	113	47	64	14
5271	"38"	2	"2020-04-04"	88	15	60	9
5272	"39"	0	"2020-04-04"	70	11	39	13
5273	"39"	1	"2020-04-04"	30	5	21	7
5274	"39"	2	"2020-04-04"	40	6	18	6
5275	"40"	0	"2020-04-04"	22	12	12	1
5276	"40"	1	"2020-04-04"	14	7	7	1
5277	"40"	2	"2020-04-04"	8	5	5	0
5278	"41"	0	"2020-04-04"	67	14	34	12
5279	"41"	1	"2020-04-04"	42	11	18	8
5280	"41"	2	"2020-04-04"	25	3	16	4
5281	"42"	0	"2020-04-04"	466	102	164	70
5282	"42"	1	"2020-04-04"	280	82	90	52
5283	"42"	2	"2020-04-04"	182	20	73	18
5284	"43"	0	"2020-04-04"	23	6	25	3
5285	"43"	1	"2020-04-04"	14	6	10	2
5286	"43"	2	"2020-04-04"	9	0	15	1
5287	"44"	0	"2020-04-04"	244	63	121	45
5288	"44"	1	"2020-04-04"	157	51	59	26
5289	"44"	2	"2020-04-04"	86	12	61	19
5290	"45"	0	"2020-04-04"	228	70	86	21
5291	"45"	1	"2020-04-04"	131	57	42	13
5292	"45"	2	"2020-04-04"	94	12	44	8
5293	"46"	0	"2020-04-04"	17	4	19	0
5294	"46"	1	"2020-04-04"	10	3	9	0
5295	"46"	2	"2020-04-04"	7	1	10	0
5296	"47"	0	"2020-04-04"	28	7	12	3
5297	"47"	1	"2020-04-04"	17	5	5	3
5298	"47"	2	"2020-04-04"	11	2	7	0
5299	"48"	0	"2020-04-04"	8	1	9	0
5300	"48"	1	"2020-04-04"	4	1	6	0
5301	"48"	2	"2020-04-04"	4	0	3	0
5302	"49"	0	"2020-04-04"	157	55	166	29
5303	"49"	1	"2020-04-04"	94	42	83	17
5304	"49"	2	"2020-04-04"	62	12	83	12
5305	"50"	0	"2020-04-04"	65	21	29	11
5306	"50"	1	"2020-04-04"	40	17	14	3
5307	"50"	2	"2020-04-04"	24	3	14	7
5308	"51"	0	"2020-04-04"	384	71	253	70
5309	"51"	1	"2020-04-04"	224	51	105	46
5310	"51"	2	"2020-04-04"	155	20	144	23
5311	"52"	0	"2020-04-04"	99	16	44	23
5312	"52"	1	"2020-04-04"	54	12	25	8
5313	"52"	2	"2020-04-04"	45	4	19	15
5314	"53"	0	"2020-04-04"	75	14	14	11
5315	"53"	1	"2020-04-04"	37	11	7	6
5316	"53"	2	"2020-04-04"	38	3	7	5
5317	"54"	0	"2020-04-04"	497	178	210	102
5318	"54"	1	"2020-04-04"	257	123	102	64
5319	"54"	2	"2020-04-04"	211	47	99	37
5320	"55"	0	"2020-04-04"	159	21	115	27
5321	"55"	1	"2020-04-04"	96	18	56	13
5322	"55"	2	"2020-04-04"	61	3	59	14
5323	"56"	0	"2020-04-04"	136	24	110	40
5324	"56"	1	"2020-04-04"	78	21	52	24
5325	"56"	2	"2020-04-04"	58	3	58	16
5326	"57"	0	"2020-04-04"	1028	167	473	312
5327	"57"	1	"2020-04-04"	577	119	219	192
5328	"57"	2	"2020-04-04"	442	47	248	119
5329	"58"	0	"2020-04-04"	27	8	5	5
5330	"58"	1	"2020-04-04"	11	7	0	3
5331	"58"	2	"2020-04-04"	16	1	5	2
5332	"59"	0	"2020-04-04"	773	258	339	134
5333	"59"	1	"2020-04-04"	449	182	178	76
5334	"59"	2	"2020-04-04"	318	74	161	57
5335	"60"	0	"2020-04-04"	344	71	270	149
5336	"60"	1	"2020-04-04"	186	53	147	93
5337	"60"	2	"2020-04-04"	156	17	123	55
5338	"61"	0	"2020-04-04"	63	13	50	8
5339	"61"	1	"2020-04-04"	39	11	21	4
5340	"61"	2	"2020-04-04"	24	2	29	4
5341	"62"	0	"2020-04-04"	363	122	178	42
5342	"62"	1	"2020-04-04"	209	93	101	24
5343	"62"	2	"2020-04-04"	154	29	76	18
5344	"63"	0	"2020-04-04"	69	33	46	4
5345	"63"	1	"2020-04-04"	47	26	23	1
5346	"63"	2	"2020-04-04"	22	7	23	3
5347	"64"	0	"2020-04-04"	80	29	65	13
5348	"64"	1	"2020-04-04"	44	18	34	8
5349	"64"	2	"2020-04-04"	36	11	31	5
5350	"65"	0	"2020-04-04"	43	5	22	5
5351	"65"	1	"2020-04-04"	29	3	13	1
5352	"65"	2	"2020-04-04"	14	2	9	4
5353	"66"	0	"2020-04-04"	107	36	125	17
5354	"66"	1	"2020-04-04"	54	27	54	8
5355	"66"	2	"2020-04-04"	53	9	71	9
5356	"67"	0	"2020-04-04"	1054	277	585	262
5357	"67"	1	"2020-04-04"	637	214	314	155
5358	"67"	2	"2020-04-04"	408	63	269	107
5359	"68"	0	"2020-04-04"	1024	150	891	458
5360	"68"	1	"2020-04-04"	562	110	472	290
5361	"68"	2	"2020-04-04"	456	38	416	166
5362	"69"	0	"2020-04-04"	1215	290	570	198
5363	"69"	1	"2020-04-04"	670	212	261	104
5364	"69"	2	"2020-04-04"	538	75	278	88
5365	"70"	0	"2020-04-04"	80	16	69	33
5366	"70"	1	"2020-04-04"	42	10	39	19
5367	"70"	2	"2020-04-04"	38	6	29	14
5368	"71"	0	"2020-04-04"	162	37	146	63
5369	"71"	1	"2020-04-04"	87	28	72	35
5370	"71"	2	"2020-04-04"	75	9	73	28
5371	"72"	0	"2020-04-04"	105	23	78	18
5372	"72"	1	"2020-04-04"	69	15	38	11
5373	"72"	2	"2020-04-04"	36	8	40	7
5374	"73"	0	"2020-04-04"	114	36	120	15
5375	"73"	1	"2020-04-04"	66	29	64	6
5376	"73"	2	"2020-04-04"	46	7	56	9
5377	"74"	0	"2020-04-04"	264	85	252	55
5378	"74"	1	"2020-04-04"	162	69	138	35
5379	"74"	2	"2020-04-04"	99	16	110	20
5380	"75"	0	"2020-04-04"	2999	809	1212	548
5381	"75"	1	"2020-04-04"	1814	591	728	359
5382	"75"	2	"2020-04-04"	1150	216	471	184
5383	"76"	0	"2020-04-04"	350	112	145	55
5384	"76"	1	"2020-04-04"	192	81	69	38
5385	"76"	2	"2020-04-04"	158	31	75	17
5386	"77"	0	"2020-04-04"	673	178	420	121
5387	"77"	1	"2020-04-04"	409	124	239	71
5388	"77"	2	"2020-04-04"	257	52	180	50
5389	"78"	0	"2020-04-04"	913	189	454	168
5390	"78"	1	"2020-04-04"	536	140	262	101
5391	"78"	2	"2020-04-04"	369	48	189	66
5392	"79"	0	"2020-04-04"	26	9	11	8
5393	"79"	1	"2020-04-04"	12	4	6	4
5394	"79"	2	"2020-04-04"	14	5	5	4
5395	"80"	0	"2020-04-04"	332	70	155	69
5396	"80"	1	"2020-04-04"	173	46	81	43
5397	"80"	2	"2020-04-04"	155	24	71	26
5398	"81"	0	"2020-04-04"	61	23	19	3
5399	"81"	1	"2020-04-04"	33	16	11	2
5400	"81"	2	"2020-04-04"	28	7	8	1
5401	"82"	0	"2020-04-04"	14	7	3	2
5402	"82"	1	"2020-04-04"	13	6	1	2
5403	"82"	2	"2020-04-04"	1	1	2	0
5404	"83"	0	"2020-04-04"	217	53	225	32
5405	"83"	1	"2020-04-04"	131	41	117	16
5406	"83"	2	"2020-04-04"	86	12	108	16
5407	"84"	0	"2020-04-04"	78	23	64	14
5408	"84"	1	"2020-04-04"	49	16	24	7
5409	"84"	2	"2020-04-04"	29	7	40	7
5410	"85"	0	"2020-04-04"	68	20	38	15
5411	"85"	1	"2020-04-04"	38	14	20	10
5412	"85"	2	"2020-04-04"	30	6	18	5
5413	"86"	0	"2020-04-04"	45	20	34	16
5414	"86"	1	"2020-04-04"	28	16	18	6
5415	"86"	2	"2020-04-04"	17	4	16	10
5416	"87"	0	"2020-04-04"	67	20	26	7
5417	"87"	1	"2020-04-04"	31	11	13	5
5418	"87"	2	"2020-04-04"	36	9	12	2
5419	"88"	0	"2020-04-04"	248	40	183	114
5420	"88"	1	"2020-04-04"	129	27	92	70
5421	"88"	2	"2020-04-04"	117	13	90	44
5422	"89"	0	"2020-04-04"	102	19	31	11
5423	"89"	1	"2020-04-04"	57	17	14	9
5424	"89"	2	"2020-04-04"	44	2	17	2
5425	"90"	0	"2020-04-04"	204	41	155	83
5426	"90"	1	"2020-04-04"	127	31	88	45
5427	"90"	2	"2020-04-04"	77	10	67	38
5428	"91"	0	"2020-04-04"	911	192	251	106
5429	"91"	1	"2020-04-04"	507	138	155	66
5430	"91"	2	"2020-04-04"	393	51	96	39
5431	"92"	0	"2020-04-04"	1929	389	765	268
5432	"92"	1	"2020-04-04"	1200	299	410	160
5433	"92"	2	"2020-04-04"	712	87	351	106
5434	"93"	0	"2020-04-04"	1310	228	503	263
5435	"93"	1	"2020-04-04"	785	160	294	157
5436	"93"	2	"2020-04-04"	515	63	206	104
5437	"94"	0	"2020-04-04"	1651	291	641	280
5438	"94"	1	"2020-04-04"	920	207	359	170
5439	"94"	2	"2020-04-04"	698	80	275	105
5440	"95"	0	"2020-04-04"	828	160	635	213
5441	"95"	1	"2020-04-04"	527	123	351	144
5442	"95"	2	"2020-04-04"	300	36	281	69
5443	"971"	0	"2020-04-04"	36	17	35	8
5444	"971"	1	"2020-04-04"	23	14	16	3
5445	"971"	2	"2020-04-04"	13	3	19	5
5446	"972"	0	"2020-04-04"	51	18	35	3
5447	"972"	1	"2020-04-04"	30	13	19	2
5448	"972"	2	"2020-04-04"	21	5	16	1
5449	"973"	0	"2020-04-04"	7	1	6	0
5450	"973"	1	"2020-04-04"	6	1	4	0
5451	"973"	2	"2020-04-04"	1	0	2	0
5452	"974"	0	"2020-04-04"	46	4	39	0
5453	"974"	1	"2020-04-04"	26	4	18	0
5454	"974"	2	"2020-04-04"	20	0	21	0
5455	"976"	0	"2020-04-04"	15	3	7	2
5456	"976"	1	"2020-04-04"	9	3	5	2
5457	"976"	2	"2020-04-04"	6	0	2	0
5458	"01"	0	"2020-04-05"	112	30	86	24
5459	"01"	1	"2020-04-05"	64	20	51	14
5460	"01"	2	"2020-04-05"	45	9	31	10
5461	"02"	0	"2020-04-05"	221	39	182	100
5462	"02"	1	"2020-04-05"	120	23	76	59
5463	"02"	2	"2020-04-05"	100	16	104	40
5464	"03"	0	"2020-04-05"	45	16	59	8
5465	"03"	1	"2020-04-05"	22	10	24	3
5466	"03"	2	"2020-04-05"	21	6	35	5
5467	"04"	0	"2020-04-05"	31	7	44	3
5468	"04"	1	"2020-04-05"	14	5	18	2
5469	"04"	2	"2020-04-05"	16	2	26	1
5470	"05"	0	"2020-04-05"	59	17	45	1
5471	"05"	1	"2020-04-05"	30	10	29	0
5472	"05"	2	"2020-04-05"	29	7	16	1
5473	"06"	0	"2020-04-05"	219	78	171	43
5474	"06"	1	"2020-04-05"	133	53	76	26
5475	"06"	2	"2020-04-05"	80	20	91	17
5476	"07"	0	"2020-04-05"	93	15	131	26
5477	"07"	1	"2020-04-05"	49	9	51	17
5478	"07"	2	"2020-04-05"	27	2	68	6
5479	"08"	0	"2020-04-05"	73	18	23	4
5480	"08"	1	"2020-04-05"	42	12	17	2
5481	"08"	2	"2020-04-05"	30	5	6	2
5482	"09"	0	"2020-04-05"	18	5	10	1
5483	"09"	1	"2020-04-05"	9	3	6	0
5484	"09"	2	"2020-04-05"	7	2	4	1
5485	"10"	0	"2020-04-05"	148	23	27	34
5486	"10"	1	"2020-04-05"	81	16	17	26
5487	"10"	2	"2020-04-05"	66	7	9	8
5488	"11"	0	"2020-04-05"	95	18	63	27
5489	"11"	1	"2020-04-05"	58	14	33	20
5490	"11"	2	"2020-04-05"	37	4	30	7
5491	"12"	0	"2020-04-05"	56	9	34	12
5492	"12"	1	"2020-04-05"	33	7	16	6
5493	"12"	2	"2020-04-05"	23	2	18	6
5494	"13"	0	"2020-04-05"	1095	251	748	96
5495	"13"	1	"2020-04-05"	643	178	364	52
5496	"13"	2	"2020-04-05"	432	73	363	41
5497	"14"	0	"2020-04-05"	142	54	51	16
5498	"14"	1	"2020-04-05"	81	40	26	14
5499	"14"	2	"2020-04-05"	60	14	25	2
5500	"15"	0	"2020-04-05"	26	7	3	0
5501	"15"	1	"2020-04-05"	15	5	3	0
5502	"15"	2	"2020-04-05"	11	2	0	0
5503	"16"	0	"2020-04-05"	17	6	23	5
5504	"16"	1	"2020-04-05"	11	4	11	2
5505	"16"	2	"2020-04-05"	5	1	12	3
5506	"17"	0	"2020-04-05"	79	25	39	13
5507	"17"	1	"2020-04-05"	47	18	19	9
5508	"17"	2	"2020-04-05"	32	7	20	4
5509	"18"	0	"2020-04-05"	49	16	12	19
5510	"18"	1	"2020-04-05"	29	14	8	11
5511	"18"	2	"2020-04-05"	20	2	4	8
5512	"19"	0	"2020-04-05"	42	7	16	7
5513	"19"	1	"2020-04-05"	20	6	11	7
5514	"19"	2	"2020-04-05"	21	1	5	0
5515	"21"	0	"2020-04-05"	259	65	307	73
5516	"21"	1	"2020-04-05"	148	47	130	43
5517	"21"	2	"2020-04-05"	111	18	174	30
5518	"22"	0	"2020-04-05"	70	16	25	10
5519	"22"	1	"2020-04-05"	33	12	10	5
5520	"22"	2	"2020-04-05"	37	4	15	5
5521	"23"	0	"2020-04-05"	12	5	3	1
5522	"23"	1	"2020-04-05"	8	4	2	1
5523	"23"	2	"2020-04-05"	4	1	1	0
5524	"24"	0	"2020-04-05"	26	6	14	1
5525	"24"	1	"2020-04-05"	15	4	7	1
5526	"24"	2	"2020-04-05"	11	2	7	0
5527	"25"	0	"2020-04-05"	183	73	178	49
5528	"25"	1	"2020-04-05"	115	59	86	33
5529	"25"	2	"2020-04-05"	66	13	90	15
5530	"26"	0	"2020-04-05"	251	65	125	57
5531	"26"	1	"2020-04-05"	152	49	65	35
5532	"26"	2	"2020-04-05"	97	14	60	22
5533	"27"	0	"2020-04-05"	68	12	22	13
5534	"27"	1	"2020-04-05"	39	8	5	4
5535	"27"	2	"2020-04-05"	28	4	16	9
5536	"28"	0	"2020-04-05"	174	31	79	25
5537	"28"	1	"2020-04-05"	98	23	39	14
5538	"28"	2	"2020-04-05"	70	7	35	11
5539	"29"	0	"2020-04-05"	82	34	59	9
5540	"29"	1	"2020-04-05"	49	26	29	6
5541	"29"	2	"2020-04-05"	33	8	29	3
5542	"2A"	0	"2020-04-05"	78	23	48	24
5543	"2A"	1	"2020-04-05"	36	18	22	16
5544	"2A"	2	"2020-04-05"	42	5	26	8
5545	"2B"	0	"2020-04-05"	17	3	69	2
5546	"2B"	1	"2020-04-05"	9	1	37	2
5547	"2B"	2	"2020-04-05"	8	2	32	0
5548	"30"	0	"2020-04-05"	89	36	42	14
5549	"30"	1	"2020-04-05"	58	28	25	11
5550	"30"	2	"2020-04-05"	31	8	17	3
5551	"31"	0	"2020-04-05"	226	102	156	15
5552	"31"	1	"2020-04-05"	154	81	75	11
5553	"31"	2	"2020-04-05"	71	20	81	4
5554	"32"	0	"2020-04-05"	29	5	7	7
5555	"32"	1	"2020-04-05"	19	5	5	5
5556	"32"	2	"2020-04-05"	10	0	2	2
5557	"33"	0	"2020-04-05"	305	90	317	42
5558	"33"	1	"2020-04-05"	184	70	133	18
5559	"33"	2	"2020-04-05"	121	20	183	24
5560	"34"	0	"2020-04-05"	257	71	229	52
5561	"34"	1	"2020-04-05"	153	58	100	29
5562	"34"	2	"2020-04-05"	102	13	129	23
5563	"35"	0	"2020-04-05"	136	38	83	17
5564	"35"	1	"2020-04-05"	83	29	52	10
5565	"35"	2	"2020-04-05"	53	9	31	7
5566	"36"	0	"2020-04-05"	65	10	9	18
5567	"36"	1	"2020-04-05"	38	6	2	10
5568	"36"	2	"2020-04-05"	26	4	7	8
5569	"37"	0	"2020-04-05"	166	53	64	18
5570	"37"	1	"2020-04-05"	86	38	34	14
5571	"37"	2	"2020-04-05"	79	14	30	4
5572	"38"	0	"2020-04-05"	222	65	128	25
5573	"38"	1	"2020-04-05"	123	50	66	16
5574	"38"	2	"2020-04-05"	96	15	62	9
5575	"39"	0	"2020-04-05"	78	11	42	14
5576	"39"	1	"2020-04-05"	32	5	22	8
5577	"39"	2	"2020-04-05"	46	6	20	6
5578	"40"	0	"2020-04-05"	22	12	13	1
5579	"40"	1	"2020-04-05"	14	7	8	1
5580	"40"	2	"2020-04-05"	8	5	5	0
5581	"41"	0	"2020-04-05"	66	14	36	12
5582	"41"	1	"2020-04-05"	41	11	19	8
5583	"41"	2	"2020-04-05"	25	3	17	4
5584	"42"	0	"2020-04-05"	467	101	176	74
5585	"42"	1	"2020-04-05"	281	82	96	55
5586	"42"	2	"2020-04-05"	182	19	79	19
5587	"43"	0	"2020-04-05"	25	6	27	3
5588	"43"	1	"2020-04-05"	14	6	11	2
5589	"43"	2	"2020-04-05"	11	0	16	1
5590	"44"	0	"2020-04-05"	250	67	133	45
5591	"44"	1	"2020-04-05"	162	54	66	26
5592	"44"	2	"2020-04-05"	87	13	66	19
5593	"45"	0	"2020-04-05"	231	70	98	23
5594	"45"	1	"2020-04-05"	133	58	46	14
5595	"45"	2	"2020-04-05"	95	11	52	9
5596	"46"	0	"2020-04-05"	15	5	22	0
5597	"46"	1	"2020-04-05"	10	4	10	0
5598	"46"	2	"2020-04-05"	5	1	12	0
5599	"47"	0	"2020-04-05"	31	7	12	3
5600	"47"	1	"2020-04-05"	18	5	5	3
5601	"47"	2	"2020-04-05"	13	2	7	0
5602	"48"	0	"2020-04-05"	8	1	9	0
5603	"48"	1	"2020-04-05"	4	1	6	0
5604	"48"	2	"2020-04-05"	4	0	3	0
5605	"49"	0	"2020-04-05"	161	55	171	33
5606	"49"	1	"2020-04-05"	95	40	87	21
5607	"49"	2	"2020-04-05"	65	14	84	12
5608	"50"	0	"2020-04-05"	75	24	29	13
5609	"50"	1	"2020-04-05"	45	20	14	4
5610	"50"	2	"2020-04-05"	27	3	14	8
5611	"51"	0	"2020-04-05"	391	71	253	70
5612	"51"	1	"2020-04-05"	228	51	105	46
5613	"51"	2	"2020-04-05"	158	20	144	23
5614	"52"	0	"2020-04-05"	99	18	46	25
5615	"52"	1	"2020-04-05"	52	12	27	9
5616	"52"	2	"2020-04-05"	47	6	19	16
5617	"53"	0	"2020-04-05"	74	14	17	11
5618	"53"	1	"2020-04-05"	36	11	9	6
5619	"53"	2	"2020-04-05"	38	3	8	5
5620	"54"	0	"2020-04-05"	488	175	225	109
5621	"54"	1	"2020-04-05"	249	121	111	67
5622	"54"	2	"2020-04-05"	210	46	105	41
5623	"55"	0	"2020-04-05"	157	21	118	28
5624	"55"	1	"2020-04-05"	96	18	58	13
5625	"55"	2	"2020-04-05"	59	3	60	15
5626	"56"	0	"2020-04-05"	135	24	113	45
5627	"56"	1	"2020-04-05"	79	20	53	27
5628	"56"	2	"2020-04-05"	55	3	60	18
5629	"57"	0	"2020-04-05"	1018	168	517	337
5630	"57"	1	"2020-04-05"	567	118	246	204
5631	"57"	2	"2020-04-05"	442	49	265	132
5632	"58"	0	"2020-04-05"	34	11	6	5
5633	"58"	1	"2020-04-05"	17	10	0	3
5634	"58"	2	"2020-04-05"	17	1	6	2
5635	"59"	0	"2020-04-05"	828	266	353	146
5636	"59"	1	"2020-04-05"	477	188	182	86
5637	"59"	2	"2020-04-05"	344	76	171	59
5638	"60"	0	"2020-04-05"	358	73	276	151
5639	"60"	1	"2020-04-05"	194	55	150	94
5640	"60"	2	"2020-04-05"	160	17	126	56
5641	"61"	0	"2020-04-05"	67	14	51	9
5642	"61"	1	"2020-04-05"	43	12	21	4
5643	"61"	2	"2020-04-05"	24	2	30	5
5644	"62"	0	"2020-04-05"	363	122	188	46
5645	"62"	1	"2020-04-05"	209	93	104	26
5646	"62"	2	"2020-04-05"	153	29	83	20
5647	"63"	0	"2020-04-05"	80	41	46	6
5648	"63"	1	"2020-04-05"	51	30	24	3
5649	"63"	2	"2020-04-05"	29	11	22	3
5650	"64"	0	"2020-04-05"	77	29	68	14
5651	"64"	1	"2020-04-05"	42	18	35	9
5652	"64"	2	"2020-04-05"	35	11	33	5
5653	"65"	0	"2020-04-05"	52	7	24	7
5654	"65"	1	"2020-04-05"	32	5	14	2
5655	"65"	2	"2020-04-05"	20	2	10	5
5656	"66"	0	"2020-04-05"	102	31	134	17
5657	"66"	1	"2020-04-05"	54	24	56	8
5658	"66"	2	"2020-04-05"	48	7	78	9
5659	"67"	0	"2020-04-05"	1078	268	617	277
5660	"67"	1	"2020-04-05"	647	205	333	165
5661	"67"	2	"2020-04-05"	414	60	283	112
5662	"68"	0	"2020-04-05"	1019	150	933	470
5663	"68"	1	"2020-04-05"	563	109	497	298
5664	"68"	2	"2020-04-05"	454	40	434	170
5665	"69"	0	"2020-04-05"	1250	304	595	214
5666	"69"	1	"2020-04-05"	685	221	276	115
5667	"69"	2	"2020-04-05"	558	80	289	93
5668	"70"	0	"2020-04-05"	80	17	70	37
5669	"70"	1	"2020-04-05"	43	10	39	20
5670	"70"	2	"2020-04-05"	37	7	30	17
5671	"71"	0	"2020-04-05"	173	37	148	65
5672	"71"	1	"2020-04-05"	92	28	73	37
5673	"71"	2	"2020-04-05"	81	9	74	28
5674	"72"	0	"2020-04-05"	108	24	82	19
5675	"72"	1	"2020-04-05"	70	16	39	12
5676	"72"	2	"2020-04-05"	38	8	43	7
5677	"73"	0	"2020-04-05"	118	35	121	15
5678	"73"	1	"2020-04-05"	68	28	64	7
5679	"73"	2	"2020-04-05"	48	7	57	8
5680	"74"	0	"2020-04-05"	294	94	259	56
5681	"74"	1	"2020-04-05"	178	75	141	35
5682	"74"	2	"2020-04-05"	111	19	114	21
5683	"75"	0	"2020-04-05"	3075	838	1309	593
5684	"75"	1	"2020-04-05"	1848	616	785	387
5685	"75"	2	"2020-04-05"	1190	220	511	200
5686	"76"	0	"2020-04-05"	358	113	155	60
5687	"76"	1	"2020-04-05"	190	78	75	43
5688	"76"	2	"2020-04-05"	168	35	79	17
5689	"77"	0	"2020-04-05"	709	187	435	126
5690	"77"	1	"2020-04-05"	432	130	248	74
5691	"77"	2	"2020-04-05"	269	55	186	52
5692	"78"	0	"2020-04-05"	909	185	470	175
5693	"78"	1	"2020-04-05"	532	138	270	104
5694	"78"	2	"2020-04-05"	368	46	197	70
5695	"79"	0	"2020-04-05"	29	9	10	8
5696	"79"	1	"2020-04-05"	13	4	5	4
5697	"79"	2	"2020-04-05"	16	5	5	4
5698	"80"	0	"2020-04-05"	349	73	154	77
5699	"80"	1	"2020-04-05"	182	48	80	50
5700	"80"	2	"2020-04-05"	163	25	71	27
5701	"81"	0	"2020-04-05"	61	24	21	4
5702	"81"	1	"2020-04-05"	34	17	11	3
5703	"81"	2	"2020-04-05"	27	7	10	1
5704	"82"	0	"2020-04-05"	16	7	6	2
5705	"82"	1	"2020-04-05"	13	6	3	2
5706	"82"	2	"2020-04-05"	3	1	3	0
5707	"83"	0	"2020-04-05"	238	58	230	36
5708	"83"	1	"2020-04-05"	141	44	119	18
5709	"83"	2	"2020-04-05"	97	14	111	18
5710	"84"	0	"2020-04-05"	80	24	66	16
5711	"84"	1	"2020-04-05"	51	17	25	8
5712	"84"	2	"2020-04-05"	29	7	41	8
5713	"85"	0	"2020-04-05"	74	21	38	15
5714	"85"	1	"2020-04-05"	42	15	20	10
5715	"85"	2	"2020-04-05"	32	6	18	5
5716	"86"	0	"2020-04-05"	56	27	36	17
5717	"86"	1	"2020-04-05"	37	22	18	7
5718	"86"	2	"2020-04-05"	19	5	18	10
5719	"87"	0	"2020-04-05"	66	20	28	8
5720	"87"	1	"2020-04-05"	30	11	14	6
5721	"87"	2	"2020-04-05"	36	9	13	2
5722	"88"	0	"2020-04-05"	268	38	194	117
5723	"88"	1	"2020-04-05"	144	27	97	71
5724	"88"	2	"2020-04-05"	122	11	96	46
5725	"89"	0	"2020-04-05"	101	18	31	12
5726	"89"	1	"2020-04-05"	56	16	14	10
5727	"89"	2	"2020-04-05"	44	2	17	2
5728	"90"	0	"2020-04-05"	212	43	160	86
5729	"90"	1	"2020-04-05"	132	33	91	47
5730	"90"	2	"2020-04-05"	80	10	69	39
5731	"91"	0	"2020-04-05"	931	198	274	115
5732	"91"	1	"2020-04-05"	511	139	170	72
5733	"91"	2	"2020-04-05"	407	54	104	42
5734	"92"	0	"2020-04-05"	1950	413	837	293
5735	"92"	1	"2020-04-05"	1210	312	449	177
5736	"92"	2	"2020-04-05"	721	97	383	114
5737	"93"	0	"2020-04-05"	1338	229	517	285
5738	"93"	1	"2020-04-05"	799	163	302	171
5739	"93"	2	"2020-04-05"	529	61	212	112
5740	"94"	0	"2020-04-05"	1729	290	663	302
5741	"94"	1	"2020-04-05"	961	201	374	184
5742	"94"	2	"2020-04-05"	732	86	282	113
5743	"95"	0	"2020-04-05"	833	166	661	218
5744	"95"	1	"2020-04-05"	535	128	364	147
5745	"95"	2	"2020-04-05"	297	37	294	71
5746	"971"	0	"2020-04-05"	36	18	36	8
5747	"971"	1	"2020-04-05"	24	15	16	3
5748	"971"	2	"2020-04-05"	12	3	20	5
5749	"972"	0	"2020-04-05"	54	21	37	3
5750	"972"	1	"2020-04-05"	34	16	20	2
5751	"972"	2	"2020-04-05"	20	5	17	1
5752	"973"	0	"2020-04-05"	7	1	6	0
5753	"973"	1	"2020-04-05"	6	1	4	0
5754	"973"	2	"2020-04-05"	1	0	2	0
5755	"974"	0	"2020-04-05"	44	4	41	0
5756	"974"	1	"2020-04-05"	26	4	18	0
5757	"974"	2	"2020-04-05"	18	0	23	0
5758	"976"	0	"2020-04-05"	17	3	8	2
5759	"976"	1	"2020-04-05"	10	3	6	2
